448,0.466318,448,0.027444,,,,,,,,
449,0.465957,449,0.027125,,,,,,,,
450,0.465272,450,0.026806,,,,,,,,
451,0.464514,451,0.026423,,,,,,,,
452,0.464333,452,0.02604,,,,,,,,
453,0.463251,453,0.025338,,,,,,,,
454,0.46289,454,0.024509,,,,,,,,
455,0.46289,455,0.024253,,,,,,,,
456,0.462349,456,0.02387,,,,,,,,
457,0.461844,457,0.023743,,,,,,,,
458,0.461447,458,0.023232,,,,,,,,
459,0.461339,459,0.023168,,,,,,,,
460,0.460364,460,0.022658,,,,,,,,
461,0.459823,461,0.022339,,,,,,,,
462,0.459462,462,0.022019,,,,,,,,
463,0.458993,463,0.021764,,,,,,,,
464,0.459102,464,0.020934,,,,,,,,
465,0.458416,465,0.020615,,,,,,,,
466,0.458452,466,0.020424,,,,,,,,
467,0.45773,467,0.020041,,,,,,,,
468,0.45672,468,0.019786,,,,,,,,
469,0.456432,469,0.019211,,,,,,,,
470,0.455566,470,0.018445,,,,,,,,
471,0.455097,471,0.017488,,,,,,,,
472,0.454411,472,0.01736,,,,,,,,
473,0.454122,473,0.017233,,,,,,,,
474,0.453545,474,0.017041,,,,,,,,
475,0.453184,475,0.01685,,,,,,,,
476,0.453076,476,0.016658,,,,,,,,
477,0.452571,477,0.016403,,,,,,,,
478,0.451741,478,0.016275,,,,,,,,
479,0.451308,479,0.016084,,,,,,,,
480,0.451091,480,0.015956,,,,,,,,
481,0.450298,481,0.015892,,,,,,,,
482,0.449396,482,0.015828,,,,,,,,
483,0.448818,483,0.015765,,,,,,,,
484,0.448458,484,0.015701,,,,,,,,
485,0.448277,485,0.015637,,,,,,,,
486,0.447664,486,0.015573,,,,,,,,
487,0.44687,487,0.015509,,,,,,,,
488,0.446509,488,0.015445,,,,,,,,
489,0.445896,489,0.015382,,,,,,,,
490,0.445174,490,0.015318,,,,,,,,
491,0.444813,491,0.015254,,,,,,,,
492,0.444308,492,0.01519,,,,,,,,
493,0.443045,493,0.015063,,,,,,,,
494,0.442468,494,0.014935,,,,,,,,
495,0.442612,495,0.014807,,,,,,,,
496,0.442288,496,0.01468,,,,,,,,
497,0.442107,497,0.014616,,,,,,,,
498,0.441927,498,0.014552,,,,,,,,
499,0.441133,499,0.014488,,,,,,,,
500,0.440808,500,0.014424,,,,,,,,
501,0.440664,501,0.01436,,,,,,,,
502,0.440989,502,0.014297,,,,,,,,
503,0.440195,503,0.014169,,,,,,,,
504,0.439834,504,0.014041,,,,,,,,
505,0.439329,505,0.013978,,,,,,,,
506,0.438752,506,0.013914,,,,,,,,
